politician_id,full_name,bioguide_id,topic_key,role,bill,introduced,title
9a9874ab-159f-4ffb-b88e-f058df02d5fa,Peter Welch,W000800,border-security,cosponsor,S. 1965,2025-06-05,Protect Vulnerable Immigrant Youth Act
9a9874ab-159f-4ffb-b88e-f058df02d5fa,Peter Welch,W000800,gun-policy,cosponsor,S. 1955,2025-06-04,Equal Access to Justice for Victims of Gun Violence Act
9a9874ab-159f-4ffb-b88e-f058df02d5fa,Peter Welch,W000800,israel-military-aid,cosponsor,SRES. 227,2025-06-03,"A resolution condemning Hamas for its premeditated, coordinated, and brutal terrorist attacks on October 7, 2023, against Israel and demanding that Hamas immediately release all remaining hostages and return them to safety, and for other purposes."
9a9874ab-159f-4ffb-b88e-f058df02d5fa,Peter Welch,W000800,gun-policy,cosponsor,SRES. 260,2025-06-02,"A resolution expressing support for the designation of June 6, 2025, as ""National Gun Violence Awareness Day"" and June 2025 as ""National Gun Violence Awareness Month""."
9a9874ab-159f-4ffb-b88e-f058df02d5fa,Peter Welch,W000800,gun-policy,cosponsor,S. 1531,2025-04-30,Assault Weapons Ban of 2025
9a9874ab-159f-4ffb-b88e-f058df02d5fa,Peter Welch,W000800,minimum-wage,cosponsor,S. 1332,2025-04-08,Raise the Wage Act of 2025
9a9874ab-159f-4ffb-b88e-f058df02d5fa,Peter Welch,W000800,gun-policy,cosponsor,S. 1294,2025-04-03,Federal Firearm Licensee Act
9a9874ab-159f-4ffb-b88e-f058df02d5fa,Peter Welch,W000800,military-intervention,cosponsor,S. 696,2025-02-24,Protecting Our Guests During Hostilities in Ukraine Act
9a9874ab-159f-4ffb-b88e-f058df02d5fa,Peter Welch,W000800,2020-election,cosponsor,SJRES. 121,2024-12-12,A joint resolution proposing an amendment to the Constitution of the United States to abolish the electoral college and to provide for the direct election of the President and Vice President of the United States.
9a9874ab-159f-4ffb-b88e-f058df02d5fa,Peter Welch,W000800,israel-military-aid,cosponsor,SJRES. 111,2024-09-25,A joint resolution providing for congressional disapproval of the proposed foreign military sale to the Government of Israel of certain defense articles and services.
9a9874ab-159f-4ffb-b88e-f058df02d5fa,Peter Welch,W000800,israel-military-aid,cosponsor,SJRES. 112,2024-09-25,A joint resolution providing for congressional disapproval of the proposed foreign military sale to the Government of Israel of certain defense articles and services.
9a9874ab-159f-4ffb-b88e-f058df02d5fa,Peter Welch,W000800,israel-military-aid,cosponsor,SJRES. 115,2024-09-25,"A joint resolution providing for congressional disapproval of the proposed license amendment for the export of certain defense articles, defense services, and technical data to Israel."
9a9874ab-159f-4ffb-b88e-f058df02d5fa,Peter Welch,W000800,israel-military-aid,cosponsor,SJRES. 113,2024-09-25,A joint resolution providing for congressional disapproval of the proposed foreign military sale to the Government of Israel of certain defense articles and services.
9a9874ab-159f-4ffb-b88e-f058df02d5fa,Peter Welch,W000800,israel-military-aid,cosponsor,SJRES. 116,2024-09-25,A joint resolution providing for congressional disapproval of the proposed enhancement or upgrade of sensitivity of technology or capability of certain major defense equipment for the Government of Israel.
9a9874ab-159f-4ffb-b88e-f058df02d5fa,Peter Welch,W000800,gun-policy,cosponsor,S. 4706,2024-07-11,Federal Firearm Licensee Act
9a9874ab-159f-4ffb-b88e-f058df02d5fa,Peter Welch,W000800,gun-policy,cosponsor,SRES. 716,2024-06-03,"A resolution expressing support for the designation of June 7, 2024, as ""National Gun Violence Awareness Day"" and June 2024 as ""National Gun Violence Awareness Month""."
9a9874ab-159f-4ffb-b88e-f058df02d5fa,Peter Welch,W000800,cannabis-policy,cosponsor,S. 4226,2024-05-01,Cannabis Administration and Opportunity Act
9a9874ab-159f-4ffb-b88e-f058df02d5fa,Peter Welch,W000800,minimum-wage,cosponsor,S. 2488,2023-07-25,Raise the Wage Act of 2023
9a9874ab-159f-4ffb-b88e-f058df02d5fa,Peter Welch,W000800,gun-policy,cosponsor,S. 2048,2023-06-20,Equal Access to Justice for Victims of Gun Violence Act
9a9874ab-159f-4ffb-b88e-f058df02d5fa,Peter Welch,W000800,gun-policy,cosponsor,S. 1819,2023-06-06,3D Printed Gun Safety Act of 2023
9a9874ab-159f-4ffb-b88e-f058df02d5fa,Peter Welch,W000800,border-security,cosponsor,S. 1885,2023-09-05,Protect Vulnerable Immigrant Youth Act
9a9874ab-159f-4ffb-b88e-f058df02d5fa,Peter Welch,W000800,gun-policy,cosponsor,S. 1116,2023-04-17,Background Check Completion Act of 2023
9a9874ab-159f-4ffb-b88e-f058df02d5fa,Peter Welch,W000800,israel-military-aid,cosponsor,SRES. 188,2023-05-18,"A resolution celebrating the 75th anniversary of the founding of the State of Israel, and for other purposes."
9a9874ab-159f-4ffb-b88e-f058df02d5fa,Peter Welch,W000800,gun-policy,cosponsor,S. 1026,2023-03-29,Gun Violence Prevention Research Act of 2023
9a9874ab-159f-4ffb-b88e-f058df02d5fa,Peter Welch,W000800,gun-policy,cosponsor,S. 25,2023-01-23,Assault Weapons Ban of 2023
9a9874ab-159f-4ffb-b88e-f058df02d5fa,Peter Welch,W000800,border-security,cosponsor,S. 2562,2024-01-31,A bill to require ports of entry along the northern border to remain open as many hours per day as they were open prior to the COVID-19 pandemic.
9a9874ab-159f-4ffb-b88e-f058df02d5fa,Peter Welch,W000800,israel-military-aid,cosponsor,SRES. 417,2023-10-19,A resolution standing with Israel against terrorism.
9a9874ab-159f-4ffb-b88e-f058df02d5fa,Peter Welch,W000800,gun-policy,cosponsor,S. 2652,2023-07-27,Ghost Guns and Untraceable Firearms Act of 2023
9a9874ab-159f-4ffb-b88e-f058df02d5fa,Peter Welch,W000800,gun-policy,cosponsor,S. 1826,2023-06-06,Keeping Gun Dealers Honest Act of 2023
9a9874ab-159f-4ffb-b88e-f058df02d5fa,Peter Welch,W000800,gun-policy,cosponsor,SRES. 231,2023-06-01,"A resolution expressing support for the designation of June 2, 2023, as ""National Gun Violence Awareness Day"" and June 2023 as ""National Gun Violence Awareness Month""."
9a9874ab-159f-4ffb-b88e-f058df02d5fa,Peter Welch,W000800,gun-policy,cosponsor,S. 252,2023-05-30,Protecting Kids from Gun Marketing Act
9a9874ab-159f-4ffb-b88e-f058df02d5fa,Peter Welch,W000800,gun-policy,cosponsor,S. 1737,2023-05-18,Responsible Firearms Marketing Act
9a9874ab-159f-4ffb-b88e-f058df02d5fa,Peter Welch,W000800,gun-policy,cosponsor,S. 1460,2023-05-16,Firearm Safety Act of 2023
9a9874ab-159f-4ffb-b88e-f058df02d5fa,Peter Welch,W000800,cannabis-policy,cosponsor,S. 1204,2023-04-25,Veterans Medical Marijuana Safe Harbor Act.
9a9874ab-159f-4ffb-b88e-f058df02d5fa,Peter Welch,W000800,border-security,cosponsor,S. 1208,2023-04-19,Dignity for Detained Immigrants Act of 2023
9a9874ab-159f-4ffb-b88e-f058df02d5fa,Peter Welch,W000800,gun-policy,cosponsor,S. 494,2023-02-16,Background Check Expansion Act
9a9874ab-159f-4ffb-b88e-f058df02d5fa,Peter Welch,W000800,border-security,cosponsor,S. 292,2023-02-07,Northern Border Regional Commission Reauthorization Act of 2023
4cc6f4af-a528-430e-975b-bd5a86382a13,Rand Paul,P000603,cannabis-policy,sponsor,S. 4315,2026-04-16,Hemp Safety Enforcement Act
4cc6f4af-a528-430e-975b-bd5a86382a13,Rand Paul,P000603,cannabis-policy,sponsor,S. 2112,2025-06-18,HEMP Act of 2025
4cc6f4af-a528-430e-975b-bd5a86382a13,Rand Paul,P000603,military-intervention,sponsor,SJRES. 6,2025-01-23,A joint resolution directing the removal of United States Armed Forces from hostilities in Syria that have not been authorized by Congress.
4cc6f4af-a528-430e-975b-bd5a86382a13,Rand Paul,P000603,military-intervention,sponsor,SJRES. 5,2025-01-23,A joint resolution directing the removal of United States Armed Forces from hostilities in Ukraine that have not been authorized by Congress.
4cc6f4af-a528-430e-975b-bd5a86382a13,Rand Paul,P000603,border-security,sponsor,SRES. 29,2025-01-21,An original resolution expressing the sense of the Senate that the President of the United States possesses legal authority under existing law to take immediate and necessary action to secure the southwest border of the United States.
4cc6f4af-a528-430e-975b-bd5a86382a13,Rand Paul,P000603,cannabis-policy,sponsor,S. 5153,2024-09-24,HEMP Act of 2024
4cc6f4af-a528-430e-975b-bd5a86382a13,Rand Paul,P000603,military-intervention,sponsor,SJRES. 51,2023-11-15,A joint resolution directing the removal of United States Armed Forces from hostilities in Syria that have not been authorized by Congress.
4cc6f4af-a528-430e-975b-bd5a86382a13,Rand Paul,P000603,military-intervention,sponsor,SJRES. 44,2023-09-06,A joint resolution directing the removal of United States Armed Forces from hostilities in the Republic of Niger that have not been authorized by Congress.
4cc6f4af-a528-430e-975b-bd5a86382a13,Rand Paul,P000603,gun-policy,cosponsor,S. 119,2026-04-15,No Retaining Every Gun In a System That Restricts Your Rights Act
4cc6f4af-a528-430e-975b-bd5a86382a13,Rand Paul,P000603,military-intervention,cosponsor,SJRES. 104,2026-01-29,A joint resolution to direct the removal of United States Armed Forces from hostilities within or against the Islamic Republic of Iran that have not been authorized by Congress.
4cc6f4af-a528-430e-975b-bd5a86382a13,Rand Paul,P000603,cannabis-policy,cosponsor,S. 3686,2026-01-15,Hemp Planting Predictability Act
4cc6f4af-a528-430e-975b-bd5a86382a13,Rand Paul,P000603,military-intervention,cosponsor,SJRES. 98,2025-12-03,A joint resolution to direct the removal of United States Armed Forces from hostilities within or against Venezuela that have not been authorized by Congress.
4cc6f4af-a528-430e-975b-bd5a86382a13,Rand Paul,P000603,military-intervention,cosponsor,SJRES. 90,2025-10-16,A joint resolution to direct the removal of United States Armed Forces from hostilities within or against Venezuela that have not been authorized by Congress.
4cc6f4af-a528-430e-975b-bd5a86382a13,Rand Paul,P000603,military-intervention,cosponsor,SJRES. 83,2025-10-08,A joint resolution to direct the removal of United States Armed Forces from hostilities that have not been authorized by Congress.
4cc6f4af-a528-430e-975b-bd5a86382a13,Rand Paul,P000603,israel-military-aid,cosponsor,SRES. 438,2025-10-07,"A resolution condemning the brutal Hamas-led terrorist attack on the State of Israel on October 7, 2023, and supporting an outcome that ensures the forever survival of Israel, the complete denial of Hamas's ability to reconstitute in the region, and the release of all the remaining hostages from the Gaza Strip, including two United States citizens."
4cc6f4af-a528-430e-975b-bd5a86382a13,Rand Paul,P000603,israel-military-aid,cosponsor,SRES. 890,2024-09-25,"A resolution condemning the brutal Hamas-led terrorist attack on Israel on October 7, 2023, and supporting an outcome that ensures the forever survival of Israel, the complete denial of the ability of Hamas to reconstitute in the region, and the safe release of United States hostages from the Gaza Strip."
4cc6f4af-a528-430e-975b-bd5a86382a13,Rand Paul,P000603,gun-policy,cosponsor,SJRES. 20,2023-03-15,"A joint resolution providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Department of Justice and the Bureau of Alcohol, Tobacco, Firearms and Explosives relating to ""Factoring Criteria for Firearms With Attached 'Stabilizing Braces'""."
4cc6f4af-a528-430e-975b-bd5a86382a13,Rand Paul,P000603,israel-military-aid,cosponsor,SRES. 417,2023-10-19,A resolution standing with Israel against terrorism.
4cc6f4af-a528-430e-975b-bd5a86382a13,Rand Paul,P000603,cannabis-policy,cosponsor,S. 2451,2023-07-27,Hemp Access and Consumer Safety Act
5fe0fed0-05b0-49e4-b7e2-99d2c8463a0d,Raphael Warnock,W000790,military-intervention,sponsor,SJRES. 172,2026-04-13,A joint resolution to direct the removal of United States Armed Forces from hostilities within or against the Islamic Republic of Iran that have not been authorized by Congress.
5fe0fed0-05b0-49e4-b7e2-99d2c8463a0d,Raphael Warnock,W000790,cannabis-policy,cosponsor,S. 5022,2026-07-16,Cannabis Administration and Opportunity Act
5fe0fed0-05b0-49e4-b7e2-99d2c8463a0d,Raphael Warnock,W000790,gun-policy,cosponsor,S. 3214,2025-11-19,Background Check Expansion Act
5fe0fed0-05b0-49e4-b7e2-99d2c8463a0d,Raphael Warnock,W000790,gun-policy,cosponsor,S. 1531,2025-04-30,Assault Weapons Ban of 2025
5fe0fed0-05b0-49e4-b7e2-99d2c8463a0d,Raphael Warnock,W000790,minimum-wage,cosponsor,S. 1332,2025-04-08,Raise the Wage Act of 2025
5fe0fed0-05b0-49e4-b7e2-99d2c8463a0d,Raphael Warnock,W000790,cannabis-policy,cosponsor,S. 4226,2024-05-01,Cannabis Administration and Opportunity Act
5fe0fed0-05b0-49e4-b7e2-99d2c8463a0d,Raphael Warnock,W000790,minimum-wage,cosponsor,S. 2488,2023-07-27,Raise the Wage Act of 2023
5fe0fed0-05b0-49e4-b7e2-99d2c8463a0d,Raphael Warnock,W000790,israel-military-aid,cosponsor,SRES. 505,2023-12-14,A resolution condemning the use of sexual violence and rape as a weapon of war by the terrorist group Hamas against the people of Israel.
5fe0fed0-05b0-49e4-b7e2-99d2c8463a0d,Raphael Warnock,W000790,israel-military-aid,cosponsor,SRES. 408,2023-11-07,"A resolution condemning Hamas for its premeditated, coordinated, and brutal terrorist attacks on Israel and demanding that Hamas immediately release all hostages and return them to safety, and for other purposes."
5fe0fed0-05b0-49e4-b7e2-99d2c8463a0d,Raphael Warnock,W000790,border-security,cosponsor,SRES. 243,2023-06-08,"A resolution recognizing the month of June 2023 as ""Immigrant Heritage Month"", a celebration of the accomplishments and contributions of immigrants and their children in making the United States a healthier, safer, more diverse, prosperous country, and acknowledging the importance of immigrants and their children to the future successes of the United States."
5fe0fed0-05b0-49e4-b7e2-99d2c8463a0d,Raphael Warnock,W000790,gun-policy,cosponsor,S. 25,2023-01-23,Assault Weapons Ban of 2023
5fe0fed0-05b0-49e4-b7e2-99d2c8463a0d,Raphael Warnock,W000790,israel-military-aid,cosponsor,SRES. 445,2023-11-27,A resolution recognizing the importance of the economic relationship between the United States and Israel and affirming that trade facilitated by the United States-Israel Free Trade Agreement is a tool to support the economy of Israel during the conflict with Hamas.
5fe0fed0-05b0-49e4-b7e2-99d2c8463a0d,Raphael Warnock,W000790,israel-military-aid,cosponsor,SRES. 417,2023-10-19,A resolution standing with Israel against terrorism.
5fe0fed0-05b0-49e4-b7e2-99d2c8463a0d,Raphael Warnock,W000790,gun-policy,cosponsor,SRES. 231,2023-06-01,"A resolution expressing support for the designation of June 2, 2023, as ""National Gun Violence Awareness Day"" and June 2023 as ""National Gun Violence Awareness Month""."
5fe0fed0-05b0-49e4-b7e2-99d2c8463a0d,Raphael Warnock,W000790,gun-policy,cosponsor,S. 494,2023-02-16,Background Check Expansion Act
bd630c8f-14da-4149-b95c-6da7eddaab8f,Richard Blumenthal,B001277,gun-policy,sponsor,S. 3875,2026-02-12,Responsible Firearms Marketing Act
bd630c8f-14da-4149-b95c-6da7eddaab8f,Richard Blumenthal,B001277,gun-policy,sponsor,S. 3458,2025-12-11,Background Check Completion Act of 2025
bd630c8f-14da-4149-b95c-6da7eddaab8f,Richard Blumenthal,B001277,gun-policy,sponsor,S. 1955,2025-06-04,Equal Access to Justice for Victims of Gun Violence Act
bd630c8f-14da-4149-b95c-6da7eddaab8f,Richard Blumenthal,B001277,border-security,sponsor,S. 625,2025-02-18,Veterans Border Patrol Training Act
bd630c8f-14da-4149-b95c-6da7eddaab8f,Richard Blumenthal,B001277,gun-policy,sponsor,S. 2048,2023-06-20,Equal Access to Justice for Victims of Gun Violence Act
bd630c8f-14da-4149-b95c-6da7eddaab8f,Richard Blumenthal,B001277,gun-policy,sponsor,S. 2652,2023-07-27,Ghost Guns and Untraceable Firearms Act of 2023
bd630c8f-14da-4149-b95c-6da7eddaab8f,Richard Blumenthal,B001277,gun-policy,sponsor,S. 1737,2023-05-18,Responsible Firearms Marketing Act
bd630c8f-14da-4149-b95c-6da7eddaab8f,Richard Blumenthal,B001277,gun-policy,sponsor,S. 1116,2023-03-30,Background Check Completion Act of 2023
bd630c8f-14da-4149-b95c-6da7eddaab8f,Richard Blumenthal,B001277,minimum-wage,cosponsor,S. 4981,2026-07-14,Living Wage For All Act
bd630c8f-14da-4149-b95c-6da7eddaab8f,Richard Blumenthal,B001277,gun-policy,cosponsor,S. 4926,2026-06-24,State Firearms Dealer Licensing Enhancement Act
bd630c8f-14da-4149-b95c-6da7eddaab8f,Richard Blumenthal,B001277,gun-policy,cosponsor,S. 4776,2026-06-11,Gun Records Restoration and Preservation Act
bd630c8f-14da-4149-b95c-6da7eddaab8f,Richard Blumenthal,B001277,gun-policy,cosponsor,SRES. 756,2026-06-08,"A resolution expressing support for the designation of June 5, 2026, as ""National Gun Violence Awareness Day"" and June 2026 as ""National Gun Violence Awareness Month""."
bd630c8f-14da-4149-b95c-6da7eddaab8f,Richard Blumenthal,B001277,israel-military-aid,cosponsor,S. 3855,2026-03-03,"United States-Israel Framework for Upgraded Technologies, Unified Research, and Enhanced Security (FUTURES) Act of 2026"
bd630c8f-14da-4149-b95c-6da7eddaab8f,Richard Blumenthal,B001277,military-intervention,cosponsor,SJRES. 104,2026-03-02,A joint resolution to direct the removal of United States Armed Forces from hostilities within or against the Islamic Republic of Iran that have not been authorized by Congress.
bd630c8f-14da-4149-b95c-6da7eddaab8f,Richard Blumenthal,B001277,gun-policy,cosponsor,SCONRES. 25,2026-01-08,"A concurrent resolution recognizing the 15th anniversary of the January 8, 2011, Tucson, Arizona, shooting and honoring the survivors and victims, including former Congresswoman Gabby Giffords, a gun violence survivor and one of the most influential voices of courage in the United States in the fight to end gun violence."
bd630c8f-14da-4149-b95c-6da7eddaab8f,Richard Blumenthal,B001277,military-intervention,cosponsor,SJRES. 98,2026-01-06,A joint resolution to direct the removal of United States Armed Forces from hostilities within or against Venezuela that have not been authorized by Congress.
bd630c8f-14da-4149-b95c-6da7eddaab8f,Richard Blumenthal,B001277,2020-election,cosponsor,SRES. 574,2026-01-06,"A resolution observing the fifth anniversary of the attack on the United States Capitol on January 6, 2021, and recognizing the essential work of United States Capitol personnel, including the United States Capitol Police."
bd630c8f-14da-4149-b95c-6da7eddaab8f,Richard Blumenthal,B001277,2020-election,cosponsor,S. 3582,2026-01-06,No Rewards for January 6 Rioters Act
bd630c8f-14da-4149-b95c-6da7eddaab8f,Richard Blumenthal,B001277,2020-election,cosponsor,S. 3581,2026-01-06,No Settlements for January 6 Law Enforcement Assaulters Act
bd630c8f-14da-4149-b95c-6da7eddaab8f,Richard Blumenthal,B001277,gun-policy,cosponsor,S. 3544,2025-12-17,Federal Firearm Licensing Act
bd630c8f-14da-4149-b95c-6da7eddaab8f,Richard Blumenthal,B001277,gun-policy,cosponsor,S. 3214,2025-11-19,Background Check Expansion Act
bd630c8f-14da-4149-b95c-6da7eddaab8f,Richard Blumenthal,B001277,military-intervention,cosponsor,SJRES. 90,2025-11-05,A joint resolution to direct the removal of United States Armed Forces from hostilities within or against Venezuela that have not been authorized by Congress.
bd630c8f-14da-4149-b95c-6da7eddaab8f,Richard Blumenthal,B001277,gun-policy,cosponsor,S. 1466,2025-07-31,Resources for Victims of Gun Violence Act of 2025
bd630c8f-14da-4149-b95c-6da7eddaab8f,Richard Blumenthal,B001277,gun-policy,cosponsor,S. 2514,2025-07-29,Gun Violence Prevention Research Act of 2025
bd630c8f-14da-4149-b95c-6da7eddaab8f,Richard Blumenthal,B001277,gun-policy,cosponsor,S. 2192,2025-06-26,Clean Hands Firearm Procurement Act
bd630c8f-14da-4149-b95c-6da7eddaab8f,Richard Blumenthal,B001277,gun-policy,cosponsor,S. 2186,2025-06-26,Preventing Pretrial Gun Purchases Act
bd630c8f-14da-4149-b95c-6da7eddaab8f,Richard Blumenthal,B001277,gun-policy,cosponsor,S. 2165,2025-06-25,3D Printed Gun Safety Act of 2025
bd630c8f-14da-4149-b95c-6da7eddaab8f,Richard Blumenthal,B001277,gun-policy,cosponsor,S. 2154,2025-06-24,Protecting Kids from Gun Marketing Act
bd630c8f-14da-4149-b95c-6da7eddaab8f,Richard Blumenthal,B001277,gun-policy,cosponsor,S. 2158,2025-06-24,Stopping the Fraudulent Sale of Firearms Act
bd630c8f-14da-4149-b95c-6da7eddaab8f,Richard Blumenthal,B001277,gun-policy,cosponsor,S. 2155,2025-06-24,Keeping Gun Dealers Honest Act of 2025
bd630c8f-14da-4149-b95c-6da7eddaab8f,Richard Blumenthal,B001277,border-security,cosponsor,S. 2149,2025-06-24,Health Equity and Access under the Law for Immigrant Families Act of 2025
bd630c8f-14da-4149-b95c-6da7eddaab8f,Richard Blumenthal,B001277,gun-policy,cosponsor,S. 2157,2025-06-24,Gun Violence Prevention Through Financial Intelligence Act
bd630c8f-14da-4149-b95c-6da7eddaab8f,Richard Blumenthal,B001277,gun-policy,cosponsor,SRES. 260,2025-06-02,"A resolution expressing support for the designation of June 6, 2025, as ""National Gun Violence Awareness Day"" and June 2025 as ""National Gun Violence Awareness Month""."
bd630c8f-14da-4149-b95c-6da7eddaab8f,Richard Blumenthal,B001277,gun-policy,cosponsor,S. 1531,2025-04-30,Assault Weapons Ban of 2025
bd630c8f-14da-4149-b95c-6da7eddaab8f,Richard Blumenthal,B001277,minimum-wage,cosponsor,S. 1332,2025-04-08,Raise the Wage Act of 2025
bd630c8f-14da-4149-b95c-6da7eddaab8f,Richard Blumenthal,B001277,gun-policy,cosponsor,S. 1294,2025-04-03,Federal Firearm Licensee Act
bd630c8f-14da-4149-b95c-6da7eddaab8f,Richard Blumenthal,B001277,military-intervention,cosponsor,S. 696,2025-02-24,Protecting Our Guests During Hostilities in Ukraine Act
bd630c8f-14da-4149-b95c-6da7eddaab8f,Richard Blumenthal,B001277,gun-policy,cosponsor,S. 595,2025-02-13,Office of Gun Violence Prevention Act of 2025
bd630c8f-14da-4149-b95c-6da7eddaab8f,Richard Blumenthal,B001277,israel-military-aid,cosponsor,S. 554,2025-02-12,United States-Israel Defense Partnership Act of 2025
bd630c8f-14da-4149-b95c-6da7eddaab8f,Richard Blumenthal,B001277,gun-policy,cosponsor,S. 468,2025-02-06,SECURE Firearm Storage Act
bd630c8f-14da-4149-b95c-6da7eddaab8f,Richard Blumenthal,B001277,border-security,cosponsor,S. 482,2025-02-06,A bill to include Czechia in the list of foreign states whose nationals are eligible for admission into the United States as E-1 nonimmigrants if United States nationals are treated similarly by the Government of Czechia.
bd630c8f-14da-4149-b95c-6da7eddaab8f,Richard Blumenthal,B001277,israel-military-aid,cosponsor,SRES. 931,2024-12-17,A resolution recognizing the exceptional service of Ambassador Michael Herzog during his tenure as Ambassador of Israel to the United States.
bd630c8f-14da-4149-b95c-6da7eddaab8f,Richard Blumenthal,B001277,gun-policy,cosponsor,S. 5209,2024-09-25,Clean Hands Firearm Procurement Act
bd630c8f-14da-4149-b95c-6da7eddaab8f,Richard Blumenthal,B001277,gun-policy,cosponsor,S. 3212,2023-11-02,Federal Firearm Licensing Act
bd630c8f-14da-4149-b95c-6da7eddaab8f,Richard Blumenthal,B001277,gun-policy,cosponsor,S. 4706,2024-07-11,Federal Firearm Licensee Act
bd630c8f-14da-4149-b95c-6da7eddaab8f,Richard Blumenthal,B001277,gun-policy,cosponsor,S. 4612,2024-06-20,Preventing Pretrial Gun Purchases Act
bd630c8f-14da-4149-b95c-6da7eddaab8f,Richard Blumenthal,B001277,gun-policy,cosponsor,SRES. 716,2024-06-03,"A resolution expressing support for the designation of June 7, 2024, as ""National Gun Violence Awareness Day"" and June 2024 as ""National Gun Violence Awareness Month""."
bd630c8f-14da-4149-b95c-6da7eddaab8f,Richard Blumenthal,B001277,minimum-wage,cosponsor,S. 2488,2023-07-25,Raise the Wage Act of 2023
bd630c8f-14da-4149-b95c-6da7eddaab8f,Richard Blumenthal,B001277,israel-military-aid,cosponsor,SRES. 620,2024-03-22,"A resolution demanding that the international community hold accountable those who perpetrated acts of sexual violence and sexual torture during and after the attack on the State of Israel on October 7, 2023."
bd630c8f-14da-4149-b95c-6da7eddaab8f,Richard Blumenthal,B001277,gun-policy,cosponsor,S. 1819,2023-06-06,3D Printed Gun Safety Act of 2023
bd630c8f-14da-4149-b95c-6da7eddaab8f,Richard Blumenthal,B001277,israel-military-aid,cosponsor,SRES. 408,2023-11-07,"A resolution condemning Hamas for its premeditated, coordinated, and brutal terrorist attacks on Israel and demanding that Hamas immediately release all hostages and return them to safety, and for other purposes."
bd630c8f-14da-4149-b95c-6da7eddaab8f,Richard Blumenthal,B001277,border-security,cosponsor,SRES. 243,2023-06-08,"A resolution recognizing the month of June 2023 as ""Immigrant Heritage Month"", a celebration of the accomplishments and contributions of immigrants and their children in making the United States a healthier, safer, more diverse, prosperous country, and acknowledging the importance of immigrants and their children to the future successes of the United States."
bd630c8f-14da-4149-b95c-6da7eddaab8f,Richard Blumenthal,B001277,israel-military-aid,cosponsor,SRES. 188,2023-05-04,"A resolution celebrating the 75th anniversary of the founding of the State of Israel, and for other purposes."
bd630c8f-14da-4149-b95c-6da7eddaab8f,Richard Blumenthal,B001277,border-security,cosponsor,S. 1343,2023-04-27,Fair Adjudications for Immigrants Act
bd630c8f-14da-4149-b95c-6da7eddaab8f,Richard Blumenthal,B001277,gun-policy,cosponsor,S. 1026,2023-03-29,Gun Violence Prevention Research Act of 2023
bd630c8f-14da-4149-b95c-6da7eddaab8f,Richard Blumenthal,B001277,gun-policy,cosponsor,S. 25,2023-01-23,Assault Weapons Ban of 2023
bd630c8f-14da-4149-b95c-6da7eddaab8f,Richard Blumenthal,B001277,israel-military-aid,cosponsor,SRES. 462,2023-11-14,"A resolution emphasizing the urgency of responding to attacks in Israel and the greater region from the Islamic Republic of Iran and its proxies, and for other purposes."
bd630c8f-14da-4149-b95c-6da7eddaab8f,Richard Blumenthal,B001277,gun-policy,cosponsor,S. 598,2023-03-01,Gun Records Restoration and Preservation Act
bd630c8f-14da-4149-b95c-6da7eddaab8f,Richard Blumenthal,B001277,gun-policy,cosponsor,S. 252,2023-02-02,Protecting Kids from Gun Marketing Act
bd630c8f-14da-4149-b95c-6da7eddaab8f,Richard Blumenthal,B001277,israel-military-aid,cosponsor,SRES. 417,2023-10-19,A resolution standing with Israel against terrorism.
bd630c8f-14da-4149-b95c-6da7eddaab8f,Richard Blumenthal,B001277,gun-policy,cosponsor,S. 2794,2023-09-13,Stopping the Fraudulent Sales of Firearms Act
bd630c8f-14da-4149-b95c-6da7eddaab8f,Richard Blumenthal,B001277,border-security,cosponsor,S. 2711,2023-07-27,Protecting Immigrant Victims of Domestic Violence Act
bd630c8f-14da-4149-b95c-6da7eddaab8f,Richard Blumenthal,B001277,border-security,cosponsor,S. 2646,2023-07-27,HEAL for Immigrant Families Act of 2023
bd630c8f-14da-4149-b95c-6da7eddaab8f,Richard Blumenthal,B001277,gun-policy,cosponsor,S. 2565,2023-07-27,Language Access to Gun Violence Prevention Strategies Act of 2023
bd630c8f-14da-4149-b95c-6da7eddaab8f,Richard Blumenthal,B001277,gun-policy,cosponsor,S. 2381,2023-07-19,National Instant Criminal Background Check System (NICS) Data Integrity Act of 2023
bd630c8f-14da-4149-b95c-6da7eddaab8f,Richard Blumenthal,B001277,gun-policy,cosponsor,S. 1893,2023-06-08,Resources for Victims of Gun Violence Act of 2023
bd630c8f-14da-4149-b95c-6da7eddaab8f,Richard Blumenthal,B001277,gun-policy,cosponsor,S. 1825,2023-06-06,Gun Violence Prevention Through Financial Intelligence Act
bd630c8f-14da-4149-b95c-6da7eddaab8f,Richard Blumenthal,B001277,gun-policy,cosponsor,S. 1826,2023-06-06,Keeping Gun Dealers Honest Act of 2023
bd630c8f-14da-4149-b95c-6da7eddaab8f,Richard Blumenthal,B001277,gun-policy,cosponsor,S. 951,2023-03-22,Office of Gun Violence Prevention Act of 2023
bd630c8f-14da-4149-b95c-6da7eddaab8f,Richard Blumenthal,B001277,gun-policy,cosponsor,S. 494,2023-02-16,Background Check Expansion Act
bd630c8f-14da-4149-b95c-6da7eddaab8f,Richard Blumenthal,B001277,gun-policy,cosponsor,S. 246,2023-02-02,SECURE Firearm Storage Act
