action,bucket,full_name,external_id,state,office_title,seated,is_active,topic_title,value,write_in_text,suspect_answers,total_answers,whole_compass_affected,politician_id,topic_id,sources,reasoning,last_stances_researched_at
VERIFY,bio-only:unverified,Rob Wagner,-4110019,or,Senator,t,t,Fossil Fuel Policy,1.0,,3,8,f,14faa864-de9f-497f-a78a-db41f42ee5e0,a22215c3-6693-4bc2-b248-01aebba14570,https://ballotpedia.org/Rob_Wagner,Supported clean energy transition; voted for fossil fuel reduction legislation as part of climate action agenda. https://ballotpedia.org/Rob_Wagner,
VERIFY,bio-only:unverified,Rob Wagner,-4110019,or,Senator,t,t,Healthcare Access,1.0,,3,8,f,14faa864-de9f-497f-a78a-db41f42ee5e0,e8dad4a8-eb93-4931-91f5-d8fb5d7dd529,https://ballotpedia.org/Rob_Wagner,Voted YES on Oregon Health Plan expansion; supported universal healthcare access; backed mental health parity legislation. https://ballotpedia.org/Rob_Wagner,
RETIRE_NOW,empty-sources,Tracy Miller,-334783,ut,State Representative District 45,t,t,Data Center Development & Energy Costs,3.0,,3,28,f,d2d9d65d-138a-4b40-a4de-88642f35ec15,4559b513-0fd8-4ed1-babd-f3b554162f40,"",No data center-specific legislation as a freshman legislator. Republican caucus generally welcomes data center investment. No evidence of a restrictive or strongly supportive stance distinguishing her from the center position.,
RETIRE_NOW,empty-sources,Tracy Miller,-334783,ut,State Representative District 45,t,t,Transportation Priorities,3.0,,3,28,f,d2d9d65d-138a-4b40-a4de-88642f35ec15,ba59337e-30e2-4aba-a39a-426b3366eb27,"",No transportation-specific legislation sponsored. District (South Jordan/Sandy/Riverton) is a car-dependent suburb. Republican caucus approach balances road expansion with targeted transit support. No evidence distinguishing her from the moderate middle on transportation.,
RETIRE_NOW,empty-sources,Tracy Miller,-334783,ut,State Representative District 45,t,t,Ukraine - Russia Conflict,3.0,,3,28,f,d2d9d65d-138a-4b40-a4de-88642f35ec15,24e9212c-b011-422a-865c-093e35050901,"",No state-level Ukraine votes or bills. Freshman legislator focused entirely on education and childcare. Insufficient public record to place her outside the center on this federal foreign policy matter.,
VERIFY,bio-only:unverified,Wlnsvey Campos,-4110018,or,Senator,t,t,Climate Change and Environmental Protection,1.0,,3,5,f,95300e6e-ea4e-47f9-8a24-5f6f762d5c73,f1e44d66-5d27-4b51-b54f-b7ace86f6a3c,https://ballotpedia.org/Wlnsvey_Campos,Supported clean energy legislation; voted YES on climate bills protecting frontline communities disproportionately impacted by pollution. https://ballotpedia.org/Wlnsvey_Campos,
VERIFY,bio-only:unverified,Wlnsvey Campos,-4110018,or,Senator,t,t,Healthcare Access,1.0,,3,5,f,95300e6e-ea4e-47f9-8a24-5f6f762d5c73,e8dad4a8-eb93-4931-91f5-d8fb5d7dd529,https://ballotpedia.org/Wlnsvey_Campos,Voted YES on healthcare access expansion; supports Oregon Health Plan and universal healthcare access. https://ballotpedia.org/Wlnsvey_Campos,
VERIFY,bio-only:unverified,Wlnsvey Campos,-4110018,or,Senator,t,t,Taxation and Public Spending,1.0,,3,5,f,95300e6e-ea4e-47f9-8a24-5f6f762d5c73,f7e5678d-dadd-4556-a2fc-446e24642ceb,https://ballotpedia.org/Wlnsvey_Campos,Supports progressive taxation and public investment in education and social services; backed revenue measures for community programs. https://ballotpedia.org/Wlnsvey_Campos,
VERIFY,bio-only:unverified,Andrea Valderrama,-4120047,or,Representative,t,t,Civil Rights and Social Justice,1.0,,2,3,f,a5a3918c-3e24-44fa-9573-440436a05b04,0bc588c6-39e1-4084-b5de-cac909b8b762,https://ballotpedia.org/Andrea_Valderrama,Supported civil rights and racial equity measures; environmental justice framework connects environmental and civil rights advocacy. https://ballotpedia.org/Andrea_Valderrama,
VERIFY,bio-only:unverified,Andrea Valderrama,-4120047,or,Representative,t,t,Immigration and Treatment of Immigrants,2.0,,2,3,f,a5a3918c-3e24-44fa-9573-440436a05b04,4e2c69ce-591e-4197-9cd5-7aceff79d390,https://ballotpedia.org/Andrea_Valderrama,Supported immigrant community protections; Portland area with significant Latino immigrant community; voted for immigrant-protective measures. https://ballotpedia.org/Andrea_Valderrama,
VERIFY,bio-only:unverified,Annessa Hartman,-4120040,or,Representative,t,t,Civil Rights and Social Justice,1.0,,2,3,f,14896652-e36b-4823-afb0-e92e3338929c,0bc588c6-39e1-4084-b5de-cac909b8b762,https://ballotpedia.org/Annessa_Hartman,Supported civil rights and anti-discrimination measures; consistent progressive voting record from Portland district. https://ballotpedia.org/Annessa_Hartman,
VERIFY,bio-only:unverified,Annessa Hartman,-4120040,or,Representative,t,t,Healthcare Access,2.0,,2,3,f,14896652-e36b-4823-afb0-e92e3338929c,e8dad4a8-eb93-4931-91f5-d8fb5d7dd529,https://ballotpedia.org/Annessa_Hartman,Supported healthcare access expansion; voted for Medicaid expansion and community health measures. https://ballotpedia.org/Annessa_Hartman,
VERIFY,bio-only:unverified,Ben Bowman,-4120025,or,Representative,t,t,Civil Rights and Social Justice,1.0,,2,3,f,5e29b685-1f2e-4963-83a8-a7bde5b5250e,0bc588c6-39e1-4084-b5de-cac909b8b762,https://ballotpedia.org/Ben_Bowman,Supported civil rights and anti-discrimination measures in the Oregon House; progressive voting record from Tigard district. https://ballotpedia.org/Ben_Bowman,
VERIFY,bio-only:unverified,Ben Bowman,-4120025,or,Representative,t,t,Healthcare Access,2.0,,2,3,f,5e29b685-1f2e-4963-83a8-a7bde5b5250e,e8dad4a8-eb93-4931-91f5-d8fb5d7dd529,https://ballotpedia.org/Ben_Bowman,Supported healthcare access expansion; voted for Medicaid expansion and community health measures. https://ballotpedia.org/Ben_Bowman,
VERIFY,bio-only:unverified,Blake Gendebien,-3612102,(none),(not seated),f,t,Healthcare Access,3.0,,2,5,f,f3e749b6-24f5-47b4-8f31-94bc23421b86,e8dad4a8-eb93-4931-91f5-d8fb5d7dd529,https://ballotpedia.org/Blake_Gendebien,"His Ballotpedia Candidate Connection survey pledges to ""expand access by growing tele-health services and investing in transportation options"" and lower prescription drug costs for rural families and seniors -- targeted help to expand access while keeping private insurance.",
VERIFY,bio-only:unverified,Blake Gendebien,-3612102,(none),(not seated),f,t,Medicare / Medicaid,3.0,,2,5,f,f3e749b6-24f5-47b4-8f31-94bc23421b86,cab61e8a-64fe-4bbd-bc08-fe9914d0091b,https://ballotpedia.org/Blake_Gendebien,"His Ballotpedia Candidate Connection survey states ""I will never vote to cut Social Security, Medicare, or Medicaid"" and pledges to lower prescription drug costs -- protecting and improving current programs while controlling costs.",
VERIFY,bio-only:unverified,Carleigh Beriont,-330133,(none),(not seated),f,t,Artificial Intelligence Oversight,3.0,,2,19,f,1d2d647a-16e0-4d17-af5b-acd83762c359,666bf03d-81fc-4138-ab15-69ae734c9023,https://ballotpedia.org/Carleigh_Beriont,"Campaign platform pledges to ""pass real AI regulation and privacy protections"" alongside anti-monopoly enforcement against Big Tech, indicating support for mandatory accountability rather than voluntary self-regulation, though she has not detailed specific safety-testing or high-risk-use bans.",
VERIFY,bio-only:unverified,Carleigh Beriont,-330133,(none),(not seated),f,t,Civil Rights and Social Justice,2.0,,2,19,f,1d2d647a-16e0-4d17-af5b-acd83762c359,0bc588c6-39e1-4084-b5de-cac909b8b762,https://ballotpedia.org/Carleigh_Beriont,"States there is ""no middle of the road"" on racial justice as a core campaign theme and backs passage of the John Lewis Voting Rights Act, indicating a strengthen-enforcement posture rather than a specific call for mandated equity requirements or reparations.",
VERIFY,bio-only:unverified,Chris Gorsek,-4110025,or,Senator,t,t,Civil Rights and Social Justice,1.0,,2,6,f,22a1e980-4f15-435d-a0c4-1a08202d6bb5,0bc588c6-39e1-4084-b5de-cac909b8b762,https://ballotpedia.org/Chris_Gorsek,Supported civil rights and anti-discrimination protections; voted YES on HB 2002 gender-affirming care. https://ballotpedia.org/Chris_Gorsek,
VERIFY,bio-only:unverified,Chris Gorsek,-4110025,or,Senator,t,t,Healthcare Access,1.0,,2,6,f,22a1e980-4f15-435d-a0c4-1a08202d6bb5,e8dad4a8-eb93-4931-91f5-d8fb5d7dd529,https://ballotpedia.org/Chris_Gorsek,Voted YES on Oregon Health Plan expansion and healthcare access bills. https://ballotpedia.org/Chris_Gorsek,
VERIFY,bio-only:unverified,Court Boice,-4120001,or,Representative,t,t,Climate Change and Environmental Protection,5.0,,2,3,f,0e3b9216-cfb9-411f-b80e-684ccaae593f,f1e44d66-5d27-4b51-b54f-b7ace86f6a3c,https://ballotpedia.org/Court_Boice,Participated in the 2023 Oregon House Republican walkout denying quorum to block HB 2020 (cap-and-trade/climate package) and gun safety legislation. https://ballotpedia.org/Court_Boice,
VERIFY,bio-only:unverified,Court Boice,-4120001,or,Representative,t,t,Taxation and Public Spending,5.0,,2,3,f,0e3b9216-cfb9-411f-b80e-684ccaae593f,f7e5678d-dadd-4556-a2fc-446e24642ceb,https://ballotpedia.org/Court_Boice,Consistent anti-tax voting record as Republican representative from rural Curry/Josephine County district; opposed business tax increases including Corporate Activity Tax measures. https://ballotpedia.org/Court_Boice,
VERIFY,bio-only:unverified,Daniel Sayre,-232135,me,Representative,t,t,Civil Rights and Social Justice,2.0,,2,16,f,18b11787-c861-4996-aba5-3b863ea33b1d,0bc588c6-39e1-4084-b5de-cac909b8b762,https://ballotpedia.org/Daniel_Sayre,"In his 2022 Ballotpedia candidate survey, committed to ensuring education, economic opportunity, and civil rights ""are not infringed based on a person's racial, ethnic, religious, gender or sexual identity"" -- a general civil-rights-enforcement/anti-discrimination commitment matching the scale's enforcement chair rather than a race-based-programs-elimination or reparations-mandate position.",
VERIFY,bio-only:unverified,Daniel Sayre,-232135,me,Representative,t,t,State Redistricting and Gerrymandering,2.0,,2,16,f,18b11787-c861-4996-aba5-3b863ea33b1d,48cc9585-ec22-4f53-8d42-6839828dd36f,https://ballotpedia.org/Daniel_Sayre,"In his 2022 candidate survey, praised Maine's practice of putting redistricting in the hands of a bipartisan commission as ""the right way to do it,"" matching the scale's independent-commission-with-equal-party-representation chair.",
VERIFY,bio-only:unverified,David Russ,-410601,(none),(not seated),f,t,Deportation Priorities,4.0,,2,7,f,fca8c613-c2a5-4ef5-a667-04c19bd6f9db,44905f3b-e105-4f6c-afc7-5d223813dbac,https://ballotpedia.org/David_Russ_(Oregon),"His campaign platform calls for 'ending Entitlements for Persons guilty of illegally entering the country and removal of undocumented aliens,' a general enforcement/removal position without an explicit exception for long-term residents or family ties, most consistent with deporting all people without legal status.",
VERIFY,bio-only:unverified,David Russ,-410601,(none),(not seated),f,t,Social Security,5.0,,2,7,f,fca8c613-c2a5-4ef5-a667-04c19bd6f9db,87d20824-a6e9-407b-983c-65440084a0ab,https://ballotpedia.org/David_Russ_(Oregon),"Russ states Social Security 'should be a State issue' because 'the constitution does not authorize the Federal Government to participate in this type of activity,' the most anti-federal-program position on the scale, closest to ending the current federal program in favor of individually controlled alternatives.",
VERIFY,bio-only:unverified,Deb Patterson,-4110010,or,Senator,t,t,Civil Rights and Social Justice,1.0,,2,5,f,631cc414-8793-42ec-b883-594ed7f0b249,0bc588c6-39e1-4084-b5de-cac909b8b762,https://ballotpedia.org/Deb_Patterson,Consistent civil rights supporter; voted YES on anti-discrimination protections and LGBTQ+ equality measures in Oregon legislature. https://ballotpedia.org/Deb_Patterson,
VERIFY,bio-only:unverified,Deb Patterson,-4110010,or,Senator,t,t,Immigration and Treatment of Immigrants,1.0,,2,5,f,631cc414-8793-42ec-b883-594ed7f0b249,4e2c69ce-591e-4197-9cd5-7aceff79d390,https://ballotpedia.org/Deb_Patterson,Supported immigrant health access; backed measures ensuring immigrant communities can access healthcare without fear of enforcement. https://ballotpedia.org/Deb_Patterson,
VERIFY,bio-only:unverified,Denise Powell,-310202,(none),(not seated),f,t,Deportation Priorities,2.0,,2,12,f,85fdd516-d5cc-48d8-8fec-e425d90f03db,44905f3b-e105-4f6c-afc7-5d223813dbac,https://ballotpedia.org/Denise_Powell,"Platform explicitly criticizes the 'massive expansion of immigration raids and arrests without scrutiny' as a threat to public safety and calls for accountability over aggressive ICE/DHS enforcement, while still supporting border-security investment — closest to stance 2's focus on limiting deportation to serious offenders.",
VERIFY,bio-only:unverified,Denise Powell,-310202,(none),(not seated),f,t,Immigration and Treatment of Immigrants,2.0,,2,12,f,85fdd516-d5cc-48d8-8fec-e425d90f03db,4e2c69ce-591e-4197-9cd5-7aceff79d390,https://ballotpedia.org/Denise_Powell,"Platform supports border security investment alongside a fair path to citizenship for long-term immigrants and new legal avenues for essential workers in agriculture, manufacturing, healthcare and hospitality — an open-legal-immigration approach matching stance 2.",
VERIFY,bio-only:unverified,Dick Anderson,-4110005,or,Senator,t,t,Climate Change and Environmental Protection,5.0,,2,3,f,d9803822-6bf8-437d-aa4b-d7e6b4a67b7c,f1e44d66-5d27-4b51-b54f-b7ace86f6a3c,https://ballotpedia.org/Dick_Anderson_(Oregon),Participated in May 2023 Senate Republican walkout blocking quorum to prevent climate legislation; opposed clean energy mandates. https://ballotpedia.org/Dick_Anderson_(Oregon),
VERIFY,bio-only:unverified,Dick Anderson,-4110005,or,Senator,t,t,Taxation and Public Spending,5.0,,2,3,f,d9803822-6bf8-437d-aa4b-d7e6b4a67b7c,f7e5678d-dadd-4556-a2fc-446e24642ceb,https://ballotpedia.org/Dick_Anderson_(Oregon),Voted NO on HB 3427 (2019) Corporate Activity Tax; consistent Republican opposition to tax increases. https://ballotpedia.org/Dick_Anderson_(Oregon),
VERIFY,bio-only:unverified,Ernie Rivera,-66000050,(none),(not seated),f,t,Fossil Fuel Policy,4.0,,2,13,f,bde578b4-fbb6-4d80-a55a-d5c3a24656ff,a22215c3-6693-4bc2-b248-01aebba14570,https://ballotpedia.org/Ernie_Rivera,"Economic-strength platform pillar calls to 'unleash American energy' as part of restoring economic strength, matching expanded fossil fuel drilling permits.",
VERIFY,bio-only:unverified,Ernie Rivera,-66000050,(none),(not seated),f,t,Social Security,3.0,,2,13,f,bde578b4-fbb6-4d80-a55a-d5c3a24656ff,87d20824-a6e9-407b-983c-65440084a0ab,https://ballotpedia.org/Ernie_Rivera,"Ballotpedia platform summary states he will protect the Medicare and Social Security benefits seniors have earned, without proposing benefit expansion, tax-cap removal, or privatization -- matching small stabilizing adjustments.",
VERIFY,bio-only:unverified,Isaac G. Bryan,-6002055,ca,Assembly Member,t,t,Affordable Housing,2.0,,2,21,f,5cdd28b7-f8be-4968-bc1a-0e7928786980,669cac97-66a6-4087-b036-936fbe62efb3,https://ballotpedia.org/Isaac_Bryan,"Bryan introduced legislation expanding homelessness mandates to large California jurisdictions, authored AB 1685 relieving parking ticket debt for unhoused people living in vehicles, and stated 'The solution to homelessness is housing.' His record reflects large-scale public investment in housing and rental assistance programs — consistent with new stance 2, which calls for publicly funded housing and requirements that new developments include affordable units. He has not advocated for government directly building and operating public housing in the manner of new stance 1.",
VERIFY,bio-only:unverified,Isaac G. Bryan,-6002055,ca,Assembly Member,t,t,Religious Freedom,3.0,,2,21,f,5cdd28b7-f8be-4968-bc1a-0e7928786980,6b9ba6d9-1001-43f5-b073-4d37130696fd,https://ballotpedia.org/Isaac_Bryan,"No direct legislation or on-record statements from Bryan specifically addressing religious freedom exemptions from anti-discrimination laws were found. His consistent LGBTQ+ rights advocacy suggests he would favor protecting civil rights over religious exemptions, but without direct evidence, a centrist score reflecting balance between religious practice and anti-discrimination law is most defensible.",
VERIFY,bio-only:unverified,James I. Manning Jr.,-4110007,or,Senator,t,t,Civil Rights and Social Justice,1.0,,2,6,f,bef7b04c-a2ba-4daf-9359-ae1ae0e38e9e,0bc588c6-39e1-4084-b5de-cac909b8b762,https://ballotpedia.org/James_Manning,Long-serving Democratic senator; consistent supporter of civil rights protections and anti-discrimination measures in Oregon legislature. https://ballotpedia.org/James_Manning,
VERIFY,bio-only:unverified,James I. Manning Jr.,-4110007,or,Senator,t,t,Healthcare Access,1.0,,2,6,f,bef7b04c-a2ba-4daf-9359-ae1ae0e38e9e,e8dad4a8-eb93-4931-91f5-d8fb5d7dd529,https://ballotpedia.org/James_Manning,Voted YES on healthcare access expansion bills; supports Oregon Health Plan expansion and Medicaid coverage for low-income Oregonians. https://ballotpedia.org/James_Manning,
RETIRE_NOW,no-context,Jeff Charnel,-250900010,ma,City Councilor,t,t,Criminalization of Homelessness,2.0,,2,3,f,9fbef309-1daf-4ddf-a7f2-0432bfffa6c1,4938766b-b45a-46e3-93bd-b8b30651271a,,"",2026-07-06 17:16:37.427443+00
RETIRE_NOW,no-context,Jeff Charnel,-250900010,ma,City Councilor,t,t,Homelessness Response,2.0,,2,3,f,9fbef309-1daf-4ddf-a7f2-0432bfffa6c1,6fbf39ae-6b19-4182-b4c2-6a8d25c86c0f,,"",2026-07-06 17:16:37.427443+00
VERIFY,bio-only:unverified,Jeff Golden,-4110003,or,Senator,t,t,Civil Rights and Social Justice,1.0,,2,7,f,21b454d4-e6a5-48fe-9bd1-0da84f2a1a39,0bc588c6-39e1-4084-b5de-cac909b8b762,https://ballotpedia.org/Jeff_Golden,Supported civil rights protections; voted YES on HB 2002 (2023) expanding gender-affirming care rights; supports inclusive policies. https://ballotpedia.org/Jeff_Golden,
VERIFY,bio-only:unverified,Jeff Golden,-4110003,or,Senator,t,t,Climate Change and Environmental Protection,1.0,,2,7,f,21b454d4-e6a5-48fe-9bd1-0da84f2a1a39,f1e44d66-5d27-4b51-b54f-b7ace86f6a3c,https://ballotpedia.org/Jeff_Golden,Champion of climate legislation; supported SB 488 (2021) clean energy and coal transition; supported HB 2021 (2021) 100% clean electricity standard; active on Senate Environment and Natural Resources Committee. https://ballotpedia.org/Jeff_Golden,
VERIFY,bio-only:unverified,Jerrad Christian,-391201,(none),(not seated),f,t,Affordable Housing,3.0,,2,20,f,03ed0d1f-e210-464b-8bf4-8f7dffae90d0,669cac97-66a6-4087-b036-936fbe62efb3,https://ballotpedia.org/Jerrad_Christian,"His 2026 campaign platform section 'End the housing crisis' (quoted verbatim by Ballotpedia) proposes reforming exclusionary zoning so duplexes/small multifamily can be built, incentivizing first-time homeownership, and cracking down on institutional bulk-buyers. Zoning/permitting reform plus first-time buyer assistance matches the targeted-help chair (3); no public-housing-construction or rent-cap position documented (rules out 1-2). Added 2026-07-02 during iSideWith corroboration.",
VERIFY,bio-only:unverified,Jerrad Christian,-391201,(none),(not seated),f,t,Social Security,1.0,,2,20,f,03ed0d1f-e210-464b-8bf4-8f7dffae90d0,87d20824-a6e9-407b-983c-65440084a0ab,https://ballotpedia.org/Jerrad_Christian,His 2026 campaign platform section 'Defend & Restore Social Security' (quoted verbatim by Ballotpedia): 'the math is straightforward: uncap it... Lifting or eliminating the cap would extend the program's solvency and strengthen benefits without cutting a dime from retirees.' Removing the income cap on payroll taxes while strengthening benefits is the exact mechanism of the expand-benefits chair (1). Added 2026-07-02 during iSideWith corroboration.,
VERIFY,bio-only:unverified,"John ""Drew"" Williams",-210300,(none),(not seated),f,t,Climate Change and Environmental Protection,3.0,,2,9,f,3f7ce0c5-7674-4b3b-87aa-61e0190b402c,f1e44d66-5d27-4b51-b54f-b7ace86f6a3c,https://ballotpedia.org/Drew_Williams,"The same Ballotpedia survey statement balances 'current needs and productions of fossil fuels' against 'the direction and needs of greener and renewable energy,' indicating a gradual-transition approach rather than an emergency declaration or market-only stance, matching stance 3's invest-while-gradually-reducing-fossil-fuel-reliance position.",
VERIFY,bio-only:unverified,"John ""Drew"" Williams",-210300,(none),(not seated),f,t,Fossil Fuel Policy,3.0,,2,9,f,3f7ce0c5-7674-4b3b-87aa-61e0190b402c,a22215c3-6693-4bc2-b248-01aebba14570,https://ballotpedia.org/Drew_Williams,"In his Ballotpedia candidate survey response he describes 'a healthy respect for both our current needs and productions of fossil fuels while understanding the direction and needs of greener and renewable energy... going forward' — a balanced, status-quo-leaning position that neither restricts nor expands drilling, matching stance 3.",
VERIFY,bio-only:unverified,Karen Ruth Bass,683865,ca,Mayor,t,t,Misinformation and the Role of Algorithms in Democracy,2.0,,2,35,f,21c9e711-fb18-4afb-884f-08acd2b598ba,ddd65d64-9dc7-4208-a30f-59f4b9c0653d,https://ballotpedia.org/Karen_Bass,Voted for H.R. 1 (For the People Act) which includes the DISCLOSE Act and transparency provisions for digital political advertising. Supported requiring disclosure of who is spending money on political ads online. Her general alignment supports mandating transparency and fact-checking rather than banning government involvement.,
VERIFY,bio-only:unverified,Karen Ruth Bass,683865,ca,Mayor,t,t,Voting Rights and Electoral Integrity,1.0,,2,35,f,21c9e711-fb18-4afb-884f-08acd2b598ba,d1792200-1d3b-4955-a0b7-0e6980d7a7b2,https://ballotpedia.org/Karen_Bass,"Voted for H.R. 1 (For the People Act, 2019 and 2021), which mandates automatic voter registration, same-day registration, expanded mail-in and early voting, and independent redistricting commissions.  Also voted for H.R. 5746 (Freedom to Vote: John R. Lewis Act). These bills represent the most expansive voting rights proposals in recent legislative history.",
VERIFY,bio-only:unverified,Ken Helm,-4120027,or,Representative,t,t,Civil Rights and Social Justice,1.0,,2,6,f,40ecc3a4-ca59-48c4-8b17-634cc385bc9a,0bc588c6-39e1-4084-b5de-cac909b8b762,https://ballotpedia.org/Ken_Helm,Supported civil rights and anti-discrimination measures in the Oregon House; consistent progressive voting record from Beaverton. https://ballotpedia.org/Ken_Helm,
VERIFY,bio-only:unverified,Ken Helm,-4120027,or,Representative,t,t,Healthcare Access,2.0,,2,6,f,40ecc3a4-ca59-48c4-8b17-634cc385bc9a,e8dad4a8-eb93-4931-91f5-d8fb5d7dd529,https://ballotpedia.org/Ken_Helm,Supported healthcare access expansion; voted for Medicaid expansion and health programs. https://ballotpedia.org/Ken_Helm,
VERIFY,bio-only:unverified,Kim Farington,,va,Candidate for U.S. Senate — Virginia,t,t,Climate Change and Environmental Protection,5.0,,2,8,f,69b5322a-cc38-4e55-838c-b08bb80fbcd1,f1e44d66-5d27-4b51-b54f-b7ace86f6a3c,https://ballotpedia.org/Kim_Farington,"She opposes aggressive federal climate mandates and prioritizes expanding oil, gas, coal, and nuclear production over emissions policy, matching the chair that rejects climate-change policy in favor of economic growth.",
VERIFY,bio-only:unverified,Kim Farington,,va,Candidate for U.S. Senate — Virginia,t,t,Reproductive Rights and Abortion Access,4.0,,2,8,f,69b5322a-cc38-4e55-838c-b08bb80fbcd1,af2fdfd6-02c4-49df-b09c-cf8536f4773f,https://ballotpedia.org/Kim_Farington,"Farington says abortion policy belongs at the state level and that she will be a 'pro-life vote' in the Senate, and she opposed a Virginia constitutional amendment protecting abortion rights; absent any call for a total ban with criminal penalties, this most closely matches the chair restricting abortion to cases of rape, incest, or serious threat to the mother's life.",
VERIFY,bio-only:unverified,Kim Wallan,-4120006,or,Representative,t,t,Climate Change and Environmental Protection,5.0,,2,3,f,3778353d-cbc9-43cf-866a-a7c01397503a,f1e44d66-5d27-4b51-b54f-b7ace86f6a3c,https://ballotpedia.org/Kim_Wallan,Participated in 2023 Oregon House Republican walkout blocking quorum on HB 2020 climate/cap-and-trade legislation; Medford area district with agricultural and timber interests. https://ballotpedia.org/Kim_Wallan,
VERIFY,bio-only:unverified,Kim Wallan,-4120006,or,Representative,t,t,Taxation and Public Spending,5.0,,2,3,f,3778353d-cbc9-43cf-866a-a7c01397503a,f7e5678d-dadd-4556-a2fc-446e24642ceb,https://ballotpedia.org/Kim_Wallan,Opposed tax increases as Republican representative from Medford area; voted against business tax measures including Corporate Activity Tax. https://ballotpedia.org/Kim_Wallan,
VERIFY,bio-only:unverified,Kristi Burke,-470101,(none),(not seated),f,t,Deportation Priorities,1.0,,2,3,f,574974b3-b91a-4ea5-b5b0-560663e56ef9,44905f3b-e105-4f6c-afc7-5d223813dbac,https://ballotpedia.org/Kristi_Burke,"Candidate Connection survey states she advocates ""replacing agencies like ICE with a system prioritizing human rights,"" aligning with stopping aggressive deportation enforcement and protecting undocumented residents from removal.",
VERIFY,bio-only:unverified,Kristi Burke,-470101,(none),(not seated),f,t,Healthcare Access,2.0,,2,3,f,574974b3-b91a-4ea5-b5b0-560663e56ef9,e8dad4a8-eb93-4931-91f5-d8fb5d7dd529,https://ballotpedia.org/Kristi_Burke,"Candidate Connection survey describes living without health insurance under a ""pay or pray"" system and pledges essential needs like healthcare should never be gatekept by wealth; does not name a specific single-payer mechanism, so placed at the public+private mix chair rather than full public-sector single-payer.",
VERIFY,bio-only:unverified,Lisa Reynolds,-4110017,or,Senator,t,t,Civil Rights and Social Justice,1.0,,2,7,f,d910cf6e-7d70-4b0c-b883-2fe2dcb185b6,0bc588c6-39e1-4084-b5de-cac909b8b762,https://ballotpedia.org/Lisa_Reynolds,Consistent supporter of civil rights protections; voted YES on LGBTQ+ equality and anti-discrimination measures. https://ballotpedia.org/Lisa_Reynolds,
VERIFY,bio-only:unverified,Lisa Reynolds,-4110017,or,Senator,t,t,Immigration and Treatment of Immigrants,1.0,,2,7,f,d910cf6e-7d70-4b0c-b883-2fe2dcb185b6,4e2c69ce-591e-4197-9cd5-7aceff79d390,https://ballotpedia.org/Lisa_Reynolds,Supported immigrant protection policies; opposed state-level immigration enforcement collaboration; backed measures ensuring immigrant healthcare access. https://ballotpedia.org/Lisa_Reynolds,
VERIFY,bio-only:unverified,Luke Bronin,-90101,(none),(not seated),f,t,Childcare Affordability & Access,2.0,,2,12,f,c924abea-3bdf-49af-98cc-7d117cb54ad1,c1ac1330-47f7-44ec-baf3-c913d926b97c,https://ballotpedia.org/Luke_Bronin,"His platform calls for expanding access to childcare/eldercare, raising caregiver wages, and helping families afford care, without proposing a universal publicly-funded program or means-tested-only threshold — matching a significant-subsidy-expansion approach for low- and middle-income families.",
VERIFY,bio-only:unverified,Luke Bronin,-90101,(none),(not seated),f,t,Medicare / Medicaid,1.0,,2,12,f,c924abea-3bdf-49af-98cc-7d117cb54ad1,cab61e8a-64fe-4bbd-bc08-fe9914d0091b,https://ballotpedia.org/Luke_Bronin,"Bronin's healthcare plan explicitly proposes a public option so 'any American' can buy into Medicare, alongside protecting Medicaid — functionally an open-ended Medicare expansion rather than a narrower age-55 buy-in or cost-control-only approach.",
VERIFY,bio-only:unverified,Mark Meek,-4110020,or,Senator,t,t,Civil Rights and Social Justice,1.0,,2,6,f,be46ed6d-363e-46f4-89d4-c95d9af67db1,0bc588c6-39e1-4084-b5de-cac909b8b762,https://ballotpedia.org/Mark_Meek,Supported civil rights and anti-discrimination protections; voted YES on HB 2002 gender-affirming care rights. https://ballotpedia.org/Mark_Meek,
VERIFY,bio-only:unverified,Mark Meek,-4110020,or,Senator,t,t,Healthcare Access,1.0,,2,6,f,be46ed6d-363e-46f4-89d4-c95d9af67db1,e8dad4a8-eb93-4931-91f5-d8fb5d7dd529,https://ballotpedia.org/Mark_Meek,Voted YES on Oregon Health Plan expansion and healthcare access bills; supported Medicaid coverage for working families. https://ballotpedia.org/Mark_Meek,
VERIFY,bio-only:unverified,Nicholas Kiswanto,-150104,(none),(not seated),f,t,Campaign Finance Reform,2.0,,2,5,f,0ee1ff7a-fa69-423b-938f-1bd7931ae17e,92730f69-ae57-401c-8ad1-2d07834a895d,https://ballotpedia.org/Nicholas_Kiswanto,"In his Ballotpedia survey he wrote that ""money in politics works against the interests of everyday people"" and that Citizens United let money influence politics ""to an extent never seen before,"" pledging not to be ""beholden to corporate interests"" — a strict-limits-on-corporate-money position rather than an explicit full public-financing plan.",
