state,jurisdiction,chamber,office,full_name,party,stances,already_searched,seat_link,jurisdiction_from,official_urls,politician_id
MA,"City of Waltham, Massachusetts, US",City Council,City Councillor,Carlos Vidal,,0,,current term,government,,86d39773-ac6a-4052-932a-036b366d2fa9
MA,"City of Waltham, Massachusetts, US",City Council,City Councillor (Ward 8),Cathyann Harris,,0,,current term,government,,96a1408d-dc35-406d-a1cb-7730dc24b658
MA,"City of Waltham, Massachusetts, US",City Council,City Councillor,Emma Tzioumis,,0,,current term,government,,58fe7d79-25d9-4e4c-8aa7-1207a5b1e5dc
MA,"City of Waltham, Massachusetts, US",City Council,Mayor,Jeannette A. McCarthy,,0,,current term,government,,5cbf4f15-17f5-40ea-a994-2ea4c27e0a13
MA,"City of Waltham, Massachusetts, US",City Council,City Councillor (Ward 4),John McLaughlin,,0,,current term,government,,9b6c7f25-b1dc-42ab-84d1-83d0728014ec
MA,"City of Waltham, Massachusetts, US",City Council,City Councillor (Ward 5),Joseph LaCava,,0,,current term,government,,97a9f873-8af9-41a2-a62f-3ad3952459bd
MA,"City of Waltham, Massachusetts, US",City Council,City Councillor (Ward 7),Paul Katz,,0,,current term,government,,a6006e68-1607-4fe5-9346-27abe389c7f4
MA,"City of Waltham, Massachusetts, US",City Council,City Councillor (Ward 9),Robert Logan,,0,,current term,government,,84ca82d9-c7be-47de-8f5a-61221dbb08b8
MA,"City of Waltham, Massachusetts, US",City Council,City Councillor (Ward 6),Sean Durkee,,0,,current term,government,,4870519a-0d42-435c-8574-c72669fe8090
MA,Commonwealth of Massachusetts,Massachusetts Lieutenant Governor,Lieutenant Governor,Kimberley Driscoll,,0,,legacy office_id,government,,55d8239c-fd6e-4b43-901b-71b31e1117ab
MA,"Lynn Public Schools, Massachusetts, US",School Committee,School Committee Member,Andrea L. Satterwhite,,0,,current term,government,,4bd4338d-ac6b-4121-b808-3fac91601234
MA,"Lynn Public Schools, Massachusetts, US",School Committee,School Committee Member,Brenda Ortiz McGrath,,0,,current term,government,,b67ea1e2-f99b-43cd-813e-abef098122ad
MA,"Lynn Public Schools, Massachusetts, US",School Committee,School Committee Member,Brian K. Castellanos,,0,,current term,government,,9469f2e4-7c1d-483a-938f-dda872642be4
MA,"Lynn Public Schools, Massachusetts, US",School Committee,School Committee Member,Lennin Peña,,0,,current term,government,,23233a8c-3796-4a07-a2b5-565be73687bf
MA,"Lynn Public Schools, Massachusetts, US",School Committee,School Committee Member,Lorraine Gately,,0,,current term,government,,d7b0af70-8c32-4f36-8df6-38e850344ca3
MA,"Lynn Public Schools, Massachusetts, US",School Committee,School Committee Member,Tristan J. Smith,,0,,current term,government,,ede33e32-38d1-4064-a7c6-85aacf64f1ec
MA,"Medford Public Schools, Massachusetts, US",School Committee,School Committee Member,Aaron Olapade,,0,,current term,government,,1103829d-ff61-4676-9102-caaa2066986d
MA,"Medford Public Schools, Massachusetts, US",School Committee,School Committee Member,Erika Reinfeld,,0,,current term,government,,9754a7c3-3b8b-4b65-9c43-fdc3242751ed
MA,"Medford Public Schools, Massachusetts, US",School Committee,School Committee Member,Jenny Graham,,0,,current term,government,,949d2949-9d27-4eaa-9263-c97c96386552
MA,"Medford Public Schools, Massachusetts, US",School Committee,School Committee Member,Jessica Parks,,0,,current term,government,,4407478f-1e0b-45e6-b197-210767beba88
MA,"Medford Public Schools, Massachusetts, US",School Committee,School Committee Member,Mike Mastrobuoni,,0,,current term,government,,57e673d9-462a-40b3-9b7d-b8242c840637
MA,"Medford Public Schools, Massachusetts, US",School Committee,School Committee Member,Paul Ruseau,,0,,current term,government,,05c6a1a2-4ba0-4895-91d6-8739ff286420
MA,"Newton Public Schools, Massachusetts, US",School Committee,School Committee Chair,Alicia Piedalue,,0,,current term,government,,9dd069a0-170a-4e33-94e5-118e563391d5
MA,"Newton Public Schools, Massachusetts, US",School Committee,School Committee Member,Arrianna Proia,,0,,current term,government,,5974cc83-74d6-43c0-ab50-053621c9e7bb
MA,"Newton Public Schools, Massachusetts, US",School Committee,School Committee Member,Ben Schlesinger,,0,,current term,government,,6dfdebb5-e337-4874-a1aa-9d57291d5f6f
MA,"Newton Public Schools, Massachusetts, US",School Committee,School Committee Vice Chair,Jason Bhardwaj,,0,,current term,government,,bf96b383-f0f0-4e22-aa9d-f0dc6f391f2d
MA,"Newton Public Schools, Massachusetts, US",School Committee,School Committee Member,Jonathan Greene,,0,,current term,government,,09859dc2-5a16-47b8-9900-f25e696674d0
MA,"Newton Public Schools, Massachusetts, US",School Committee,School Committee Member,Linda Swain,,0,,current term,government,,f42db06a-dcfc-46a4-b690-00b7f9fdee5f
MA,"Newton Public Schools, Massachusetts, US",School Committee,School Committee Member,Tamika Olszewski,,0,,current term,government,,f9e4b1e7-32a2-41eb-8f6f-3fdce0743540
MA,"Newton Public Schools, Massachusetts, US",School Committee,School Committee Member,Victor Lee,,0,,current term,government,,11f9923c-98ad-4f20-8014-61f76ce94055
MA,"Somerville Public Schools, Massachusetts, US",School Committee,School Committee Member,Andre L. Green,,0,,current term,government,,2c2cbfe0-1b1c-4545-95a8-f18e03d486f9
MA,"Somerville Public Schools, Massachusetts, US",School Committee,School Committee Member,Elizabeth Eldridge,,0,,current term,government,,73910b70-ef7d-4c6e-8ece-d3914594ba71
MA,"Somerville Public Schools, Massachusetts, US",School Committee,School Committee Chair,Emily Ackman,,0,,current term,government,,4544e035-9715-42a7-9ecc-f73218913ae3
MA,"Somerville Public Schools, Massachusetts, US",School Committee,School Committee Member,Emma Stellman,,0,,current term,government,,b677df7b-b282-455e-a29f-e239818d5a73
MA,"Somerville Public Schools, Massachusetts, US",School Committee,School Committee Member,Laura Pitone,,0,,current term,government,,03a3cc08-1cac-4cf5-9d41-4edb740a981d
MA,"Somerville Public Schools, Massachusetts, US",School Committee,School Committee Vice Chair,Leiran Biton,,0,,current term,government,,9b58bbc1-8e54-4ca3-80ad-1f8d3217ac28
MA,"Somerville Public Schools, Massachusetts, US",School Committee,School Committee Member,Michele Lippens,,0,,current term,government,,1ed08ace-25c2-471a-b702-082dd49f9f73
ME,"Auburn Public Schools, Maine, US",School Committee,School Committee Member (Ward 5),Daniel F. Poisson Sr.,,0,,current term,government,,6412d2fb-eb93-4bc9-b746-c9297d8f60ba
ME,"Auburn Public Schools, Maine, US",School Committee,School Committee Member (Ward 1),Korin McGuigan,,0,,current term,government,,73594c68-0edd-4680-a91b-cec47631546b
ME,"Auburn Public Schools, Maine, US",School Committee,School Committee Member (Ward 4),Lydia Chapman,,0,,current term,government,,97f35caf-9ed4-470b-9b1e-ad77ab5b5cf1
ME,"Auburn Public Schools, Maine, US",School Committee,School Committee Member (Ward 2),Misty Edgecomb,,0,,current term,government,,cc5e2056-2715-4487-afd5-9af1b6b3cedf
ME,"Auburn Public Schools, Maine, US",School Committee,School Committee Member (At-Large),Nancy Pulk,,0,,current term,government,,dba1b106-297d-4bc7-948a-8e29376d1612
ME,"Auburn Public Schools, Maine, US",School Committee,School Committee Member (At-Large),Olivia Jaye Rich,,0,,current term,government,,5179b7a5-457b-4151-b33f-16d913c56cdb
ME,"Auburn Public Schools, Maine, US",School Committee,School Committee Member (At-Large),Pamela Albert,,0,,current term,government,,13269f6c-ac6e-47b4-9107-14d407a022bf
ME,"Auburn Public Schools, Maine, US",School Committee,School Committee Member (Ward 3),Patricia Gautier,,0,,current term,government,,9f8d11de-6839-4bf3-99f3-910b6d9b6eff
ME,"Bangor School Department, Maine, US",School Committee,School Committee Member,Ben Speed,,0,,current term,government,,7fd1623b-6da0-4049-8701-817a2157e7fd
ME,"Bangor School Department, Maine, US",School Committee,School Committee Member,Ben Sprague,,0,,current term,government,,d7d85d00-8d7a-41fb-a7ff-34a0168c9dec
ME,"Bangor School Department, Maine, US",School Committee,School Committee Member,Katie Brydon,,0,,current term,government,,fc2bc0b7-a2d0-4db8-8411-ed06b8a27a24
ME,"Bangor School Department, Maine, US",School Committee,School Committee Member,Mallory Cook,,0,,current term,government,,26931a0b-1fef-4e37-9d6a-ea5a1dfeb279
ME,"Bangor School Department, Maine, US",School Committee,School Committee Member,Sara Luciano,,0,,current term,government,,2a42b883-6335-448c-8adb-d27965d772b7
ME,"Bangor School Department, Maine, US",School Committee,School Committee Member,Shelly Okere,,0,,current term,government,,e13c4597-d591-421c-8494-347662e08bdb
ME,"Bangor School Department, Maine, US",School Committee,School Committee Member,Tim Surrette,,0,,current term,government,,dde04c35-5c57-4b8b-9622-a1efda0030df
ME,"Biddeford Public Schools, Maine, US",School Committee,School Committee Member,Amy Clearwater,,0,,current term,government,,776f939c-69c1-4dbc-a1d5-23b4aade606f
ME,"Biddeford Public Schools, Maine, US",School Committee,School Committee Member,Emily Henley,,0,,current term,government,,aa906e12-56fb-4f5c-9599-d666e7b7f8b3
ME,"Biddeford Public Schools, Maine, US",School Committee,School Committee Member,Karen Ruel,,0,,current term,government,,2c3d2be1-d7cf-46a1-bb44-e8e3a2a1d35a
ME,"Biddeford Public Schools, Maine, US",School Committee,School Committee Member,Marie Potvin,,0,,current term,government,,aafdf42e-adb5-40a4-88d9-8be6434f4b33
ME,"Biddeford Public Schools, Maine, US",School Committee,School Committee Member,Meagan Desjardins,,0,,current term,government,,fb7b6e04-6b60-47b0-a729-96921665cac9
ME,"Biddeford Public Schools, Maine, US",School Committee,School Committee Member,Michele Landry,,0,,current term,government,,d1c309f6-c7fd-448b-ad38-9899dfd5a929
ME,"Biddeford Public Schools, Maine, US",School Committee,School Committee Member,Timothy Stebbins,,0,,current term,government,,70596b36-3451-4fdd-8a3a-bb8f1b3bb216
ME,"City of Auburn, Maine, US",City Council,Council Member (At-Large 2),Adam R. Platz,,0,,current term,government,,bb5f61b3-a14c-414f-acbd-076f5964f807
ME,"City of Auburn, Maine, US",City Council,Council Member (At-Large 1),Belinda A. Gerry,,0,,current term,government,,5d52a186-30f7-4485-9f5c-8db5975f3f92
ME,"City of Auburn, Maine, US",City Council,Council Member (Ward 4),Kelly Butler,,0,,current term,government,,7b625b30-19cd-4e5e-a772-b3ad8978e63b
ME,"City of Auburn, Maine, US",City Council,Council Member (Ward 5),"Leroy G. Walker, Sr.",,0,,current term,government,,c6222267-c7c1-435a-a6f2-9a813377303b
ME,"City of Auburn, Maine, US",City Council,Council Member (Ward 3),Mathieu Duvall,,0,,current term,government,,15b47399-1674-4abd-931b-68756cb8b1c2
ME,"City of Auburn, Maine, US",City Council,Council Member (Ward 1),Rachel B. Randall,,0,,current term,government,,707289be-8ce4-4c7a-b24a-fff55c27d0a0
ME,"City of Auburn, Maine, US",City Council,Council Member (Ward 2),Timothy M. Cowan,,0,,current term,government,,f0b2865c-8995-4b73-9969-5a651b15e541
ME,"City of Biddeford, Maine, US",City Council,Council Member (At-Large 2),Lisa Vadnais,,0,,current term,government,,fae98f86-c7f8-476d-9767-44ba767627a2
ME,"City of Lewiston, Maine, US",City Council,Council Member (Ward 7),Bret Martel,,0,,current term,government,,21f54b36-3323-4e56-a83f-696355126704
ME,"City of Lewiston, Maine, US",City Council,Council Member (Ward 5),Chrissy Noble,,0,,current term,government,,644ede95-3896-4abf-9c16-02a30722873f
ME,"City of Lewiston, Maine, US",City Council,Council Member (Ward 6),David B. Chittim,,0,,current term,government,,e73869e1-6dc3-46c0-a047-700f4887a87b
ME,"City of Lewiston, Maine, US",City Council,Council Member (Ward 1),Joshua L. Nagine,,0,,current term,government,,238e64b8-6089-429b-8ba5-c70a70727aef
ME,"City of Lewiston, Maine, US",City Council,Council Member (Ward 4),Michael R. Roy,,0,,current term,government,,4b9cca59-2f43-4709-87fa-1c1ed7417e87
ME,"City of Lewiston, Maine, US",City Council,Council Member (Ward 3),Scott A. Harriman,,0,,current term,government,,c7088ceb-3326-40ac-81b7-d93926c6060f
ME,"City of Lewiston, Maine, US",City Council,Council Member (Ward 2),Susan G. Longchamps,,0,,current term,government,,36b3290e-d0d8-4880-9ba4-600430d2def8
ME,"Lewiston Public Schools, Maine, US",School Committee,School Committee Member (Ward 7),Donna Gallant,,0,,legacy office_id,government,,c931fa94-473e-4293-bb20-9839d4b85101
ME,"Lewiston Public Schools, Maine, US",School Committee,School Committee Member (Ward 3),Elizabeth Eames,,0,,current term,government,,e139ad66-027a-4387-aed3-8473f4de06ac
ME,"Lewiston Public Schools, Maine, US",School Committee,School Committee Member (Ward 7),Emily Levasseur,,0,,current term,government,,0ce4e127-3837-4da8-a2da-a495472ff0d4
ME,"Lewiston Public Schools, Maine, US",School Committee,School Committee Member (Ward 2),Janet Beaudoin,,0,,current term,government,,6f9c333a-4e42-42ab-a0dd-ffd35399fc79
ME,"Lewiston Public Schools, Maine, US",School Committee,School Committee Member (Ward 4),Julia Harper,,0,,current term,government,,8e167885-51a4-4777-bebc-d569adf4cfbd
ME,"Lewiston Public Schools, Maine, US",School Committee,School Committee Member (At-Large),Luke Jensen,,0,,current term,government,,88a38745-c67e-4d29-8102-339275f9d0d1
ME,"Lewiston Public Schools, Maine, US",School Committee,School Committee Member (Ward 5),Lynnea Hawkins,,0,,current term,government,,a7aab685-cf92-41ad-ab5e-cfc9aa19eedc
ME,"Lewiston Public Schools, Maine, US",School Committee,School Committee Member (Ward 6),Meghan Hird,,0,,current term,government,,8d4b288d-891b-4979-bb53-1ad6207bc4d9
ME,"Lewiston Public Schools, Maine, US",School Committee,School Committee Member (Ward 1),Phoenix McLaughlin,,0,,current term,government,,18188cc8-4038-40b3-a046-790e24804dd4
ME,"South Portland Public Schools, Maine, US",Board of Education,Board Member,Claire Holman,,0,,current term,government,,9e38afd2-48c6-471e-bef6-23c773ce1482
ME,"South Portland Public Schools, Maine, US",Board of Education,Board Member (District 1),Daniel Feller,,0,,current term,government,,77c6e8dd-2b85-45bf-a6c4-4c203245fc13
ME,"South Portland Public Schools, Maine, US",Board of Education,Board Member,Eleni Richardson,,0,,current term,government,,6b59943f-c8d6-478a-94ac-e9427852331d
ME,"South Portland Public Schools, Maine, US",Board of Education,Board Member (District 4),George Risch,,0,,current term,government,,ee4e1262-172f-4e86-bb64-85602dcf3208
ME,"South Portland Public Schools, Maine, US",Board of Education,Board Member,Jennifer Ryan,,0,,legacy office_id,government,,abc895e7-ac0c-4b73-9628-c4c8b773db4a
ME,"South Portland Public Schools, Maine, US",Board of Education,Board Member (District 3),Rosemarie DeAngelis,,0,,current term,government,,753bd209-583a-49c7-9bec-9c45a193f25b
ME,"South Portland Public Schools, Maine, US",Board of Education,Board Member (District 1),Susan Rauscher,,0,,legacy office_id,government,,e7341f3f-ef71-484e-83c7-7cd6e37e6b2b
ME,"South Portland Public Schools, Maine, US",Board of Education,Board Member (District 2),Tyler Smith,,0,,current term,government,,93126212-ef27-4cb7-9210-f772c6d32df1
NV,"Clark County School District, Nevada, US",Board of School Trustees,"Trustee, Appointed – City of Las Vegas",Adam Johnson,,0,,current term,government,,78a3929a-0fd8-4754-bfad-a39327dd1800
NV,"Clark County School District, Nevada, US",Board of School Trustees,"Trustee, Appointed – Clark County",Lisa Satory,,0,,current term,government,,02b359b3-b7f4-4168-b2a4-edfc3d7b97d0
NV,"Clark County School District, Nevada, US",Board of School Trustees,"Trustee, Appointed – City of Henderson",Ramona Esparza-Stoffregan,,0,,current term,government,,6555ccfe-68cc-422c-92a2-0f0cb2195354
NV,"Clark County School District, Nevada, US",Board of School Trustees,"Trustee, District C",Tameka Henry,,0,,current term,government,,c984a8d5-0a03-41ae-b85d-d8455829859e
OR,"City of Fairview, Oregon, US",City Council,Council Member (Position 3),E'an Todd,,0,,current term,government,,3d57d4db-6a0a-4afb-8334-84c68cef69c5
OR,"City of Fairview, Oregon, US",City Council,Council Member (Position 1),Jeff Dennerline,,0,,current term,government,,abe06ff2-b738-4dcc-9728-edd75a62a0ea
OR,"City of Fairview, Oregon, US",City Council,Council Member (Position 4),Jenni Weber,,0,,current term,government,,9f2f1b93-6553-4c19-962f-7558f1f4c5a4
OR,"City of Fairview, Oregon, US",City Council,Mayor,Keith Kudrna,,0,,current term,government,,8cd38f06-a419-4fcd-823a-e7a5993d451d
OR,"City of Fairview, Oregon, US",City Council,Council Member (Position 6),Paul Copeland,,0,,current term,government,,627b7099-0829-4551-b1e5-409aa1bb0dfc
OR,"City of Fairview, Oregon, US",City Council,Council Member (Position 2),Steve Marker,,0,,current term,government,,07aabb93-5f06-4e95-80ce-0bc5657a7902
OR,"City of Fairview, Oregon, US",City Council,Council Member (Position 5),Steve Owen,,0,,current term,government,,262592f6-f8dd-4a22-9542-45ca58fdfe69
OR,"City of Maywood Park, Oregon, US",City Council,City Councilor,Jeff Baltzell,,0,,current term,government,,b719e16d-7a9f-43b8-b628-880758bc78b7
OR,"City of Maywood Park, Oregon, US",City Council,Mayor,Jim Akers,,0,,current term,government,,88145fa2-5b34-4285-a467-326be4d06176
OR,"City of Maywood Park, Oregon, US",City Council,Council President,Kevin Bussema,,0,,current term,government,,098b7155-8e13-4980-b6fd-bfb436b3f3f2
OR,"City of Maywood Park, Oregon, US",City Council,City Councilor,Miriam Berman,,0,,current term,government,,84f19fcd-f699-4bf8-a230-b780f6891f8c
OR,"City of Maywood Park, Oregon, US",City Council,City Councilor,Thomas Welander,,0,,current term,government,,f5bd2260-1809-4825-b0b5-5a47c59491e0
OR,"City of Portland, Oregon, US",City Administrator,City Administrator,Raymond C. Lee III,,0,,current term,government,,f50c134b-6c54-4dd5-ae09-d4e57d4c24b4
OR,"City of Portland, Oregon, US",City Attorney,City Attorney,Robert L. Taylor,,0,,current term,government,,2cc18e6d-cf26-4d86-9ba6-5973dd76f5b8
OR,"Deschutes County, Oregon, US",Countywide Elected Officials,County Treasurer,Bill Kuhn,,0,,current term,government,,df67c88e-bb3f-4ad7-a962-f8ed648715ad
OR,"Forest Grove School District 15, Oregon, US",School Board,"Director, Position 4",Linda Harrington,,0,,current term,government,,6bbf6639-99f1-4684-a54b-4f92c0ec3439
TX,"Allen Independent School District, Texas, US",Board of Trustees,"Board Member, Place 5",Amanda Campbell,,0,,current term,government,,65bcc688-9305-4d43-a073-0bca69c8e386
TX,"Allen Independent School District, Texas, US",Board of Trustees,"Board Member, Place 4",Becca Kinnear,,0,,current term,government,,7e2ec16c-34f6-4d7a-98c1-262588cb3005
TX,"Allen Independent School District, Texas, US",Board of Trustees,"Board Member, Place 7",Bill Parker,,0,,current term,government,,993c94be-f7e2-453f-b6e3-f6e5a558f8d9
TX,"Allen Independent School District, Texas, US",Board of Trustees,"Board Member, Place 6",Dr. Polly Montgomery,,0,,current term,government,,296fedf4-aac1-4d99-8e15-10beb8356088
TX,"Allen Independent School District, Texas, US",Board of Trustees,"Board Member, Place 3",John Holley,,0,,current term,government,,9fa38af5-5a53-4985-aed9-a304aa514b79
TX,"Allen Independent School District, Texas, US",Board of Trustees,"Board Member, Place 1",Sarah Mitchell,,0,,current term,government,,1abfdafb-71ac-4fcd-b6e3-ee153101169a
TX,"Allen Independent School District, Texas, US",Board of Trustees,"Board Member, Place 2",Veronica Yost,,0,,current term,government,,b8f52e96-37bd-42b5-a0ba-5dd4d4b9594b
TX,"City of Anna, Texas, US",City Council,Council Member Place 3,Jessica Walden,,0,,current term,government,{https://www.annatexas.gov/319/City-Council},c84d87b3-aa64-4f73-aed8-2eb5f113a016
TX,"City of Blue Ridge, Texas, US",City Council,Council Member Place 1,David Apple,,0,,current term,government,{https://blueridgecity.com/council},831ce2c9-bc43-487a-a0d6-a0b9c776e7d2
TX,"City of Blue Ridge, Texas, US",City Council,Council Member Place 5,Keith Chitwood,,0,,current term,government,{https://blueridgecity.com/council},f6da000b-c299-4f90-afee-5a8e0d0d26bf
TX,"City of Blue Ridge, Texas, US",City Council,Council Member Place 2,Linda Braly,,0,,current term,government,{https://blueridgecity.com/},c7bfdeff-ba51-479c-b956-331a6562c21b
TX,"City of Blue Ridge, Texas, US",City Council,Council Member Place 3,Trenton Sissom,,0,,current term,government,{https://blueridgecity.com/},b85c7a20-744d-4065-b240-530aceda65bc
TX,"City of Blue Ridge, Texas, US",City Council,Council Member Place 4,Wendy Mattingly,,0,,current term,government,{https://blueridgecity.com/},ff6a17d4-7067-4566-9241-17aaf9f45b34
TX,"City of Celina, Texas, US",City Council,Council Member Place 5,Shane Lambert,,0,,current term,government,,2e8dc841-f8ea-42f0-b6a4-08e9c779a20e
TX,"City of Farmersville, Texas, US",City Council,Council Member Place 1,Coleman Strickland,,0,,current term,government,{https://www.farmersvilletx.com/city-council},94252f68-40d6-4e82-8f10-1015a85fa403
TX,"City of Farmersville, Texas, US",City Council,Mayor,Craig Overstreet,,0,,current term,government,{https://www.farmersvilletx.com/city-council},e7f04a34-b8e7-4978-87d6-60ece59ced92
TX,"City of Farmersville, Texas, US",City Council,Council Member Place 3,Kristi Mondy,,0,,current term,government,{https://www.farmersvilletx.com/city-council},fae40714-a182-4e37-9bac-1afe754b4561
TX,"City of Farmersville, Texas, US",City Council,Council Member Place 2,Russell Chandler,,0,,current term,government,{https://www.farmersvilletx.com/city-council},eb6c2d0f-ea9f-420c-81bb-eb3d6287214d
TX,"City of Farmersville, Texas, US",City Council,Council Member Place 5,Tonya Fox,,0,,current term,government,{https://www.farmersvilletx.com/city-council},eab3bbe2-4103-49a2-a0bf-d45acc9d54e0
TX,"City of Lowry Crossing, Texas, US",City Council,Council Member Place 6,Agur Rios,,0,,current term,government,{https://www.lowrycrossingtexas.org/operations/city_council.php},38bb0d46-b34d-48f3-b7d3-797b19a379ae
TX,"City of Lowry Crossing, Texas, US",City Council,Council Member Place 5,Chris Madrid,,0,,current term,government,{https://www.lowrycrossingtexas.org/operations/city_council.php},40c5dd28-4613-4b2e-b51f-5fd2ee8d515c
TX,"City of Lowry Crossing, Texas, US",City Council,Council Member Place 7,Cindy Cash,,0,,current term,government,{https://www.lowrycrossingtexas.org/operations/city_council.php},fed8ee0b-440d-4562-a521-0f897324ab78
TX,"City of Lowry Crossing, Texas, US",City Council,Council Member Place 3,"Eusebio ""Joe"" Trujillo III",,0,,current term,government,{https://www.lowrycrossingtexas.org/},c765ca48-4960-42c9-bf31-a4e074227e14
TX,"City of Lowry Crossing, Texas, US",City Council,Council Member Place 4,"Muhanad ""G"" Hijazen",,0,,current term,government,{https://www.lowrycrossingtexas.org/operations/city_council.php},254acced-9f14-4d55-bf13-18697a7c2f86
TX,"City of Lowry Crossing, Texas, US",City Council,Council Member Place 8,Ollie Simpson,,0,,current term,government,{https://www.lowrycrossingtexas.org/operations/city_council.php},dceb965b-63c6-47cb-ba59-f25ff91b05b5
TX,"City of Lowry Crossing, Texas, US",City Council,Mayor,Pat Kelly,,0,,current term,government,{https://www.lowrycrossingtexas.org/},6f199ec9-ba4a-4c0d-b6e3-bae97e0da847
TX,"City of Lowry Crossing, Texas, US",City Council,Council Member Place 1,Scott Pitchure,,0,,current term,government,{https://www.lowrycrossingtexas.org/},e84f56af-ad73-4bec-8e4c-efccb8854cb1
TX,"City of Lowry Crossing, Texas, US",City Council,Council Member Place 2,Tammy Hodges,,0,,current term,government,{https://www.lowrycrossingtexas.org/},eb142dfb-2208-4d3c-afe7-d2b64708129b
TX,"City of Murphy, Texas, US",City Council,Council Member Place 3,Debbie Ison,,0,,current term,government,,bb9bed2f-cf0c-4997-9676-e5314ee1d7e0
TX,"City of Murphy, Texas, US",City Council,Council Member Place 5,Kevin Kelley,,0,,current term,government,,4220560f-5c74-4c92-9a35-e2a7cecb69da
TX,"City of Nevada, Texas, US",City Council,Council Member Place 3,Amanda Wilson,,0,,current term,government,,c41886b8-f4ad-4f06-a579-5140c8951c91
TX,"City of Nevada, Texas, US",City Council,Council Member Place 4,Clayton Laughter,,0,,current term,government,,6c1dc476-507b-43a8-9061-bdaf9eafec58
TX,"City of Nevada, Texas, US",City Council,Council Member Place 5,Derrick Little,,0,,current term,government,,51c0d0db-b3e6-4e71-960e-4809ad680e25
TX,"City of Nevada, Texas, US",City Council,Mayor,Donald Deering,,0,,current term,government,{https://www.cityofnevadatx.org/government/city_council.php},47a5349c-ea03-4fcf-8719-948c259a3753
TX,"City of Nevada, Texas, US",City Council,Council Member Place 1,Mike Laye,,0,,current term,government,{https://www.cityofnevadatx.org/government/city_council.php},f138261a-4e0b-4c53-b30a-18e30b76e614
TX,"City of Nevada, Texas, US",City Council,Council Member Place 2,Paul Baker,,0,,current term,government,{https://www.cityofnevadatx.org/government/city_council.php},988e1851-7b35-4bce-81ff-955412f8670b
TX,"City of Saint Paul, Texas, US",City Council,Council Member Place 2,David Dryden,,0,,current term,government,{https://stpaultexas.us/},53359759-e517-4e83-8a3e-45c572a75627
TX,"City of Saint Paul, Texas, US",City Council,Council Member Place 3,Greg Pierson,,0,,current term,government,{https://stpaultexas.us/},4fd0877c-447d-4950-911d-d73b9b9b1ad1
TX,"City of Saint Paul, Texas, US",City Council,Mayor,J.T. Trevino,,0,,current term,government,{https://stpaultexas.us/},8dd71c1c-dea7-4fd9-bc52-39d4002ff537
TX,"City of Saint Paul, Texas, US",City Council,Council Member Place 4,Kristen Bewley,,0,,current term,government,{https://stpaultexas.us/},008565fa-5704-4bba-aaf6-a5d94ee3a875
TX,"City of Saint Paul, Texas, US",City Council,Council Member Place 1,Larry Nail,,0,,current term,government,{https://stpaultexas.us/},5195d338-4337-4cfe-b5fc-3aa1b0d122f1
TX,"City of Saint Paul, Texas, US",City Council,Council Member Place 5,Robert Simmons,,0,,current term,government,{https://stpaultexas.us/},4e17eda5-157c-42e4-832e-3a12d4b2069e
TX,"City of Van Alstyne, Texas, US",City Council,Council Member Place 3,Dusty Williams,,0,,current term,government,,c09ee8f2-1bd1-4ff9-92e9-f35a1de2735d
TX,"City of Van Alstyne, Texas, US",City Council,Council Member Place 5,Katrina Arsenault,,0,,current term,government,,84bd50df-a548-49b4-8c9e-19fcfa59ff90
TX,"City of Van Alstyne, Texas, US",City Council,Council Member Place 4,Lee Thomas,,0,,current term,government,,4089111f-35dc-4e92-911e-17dfcce50d0b
TX,"City of Van Alstyne, Texas, US",City Council,Council Member Place 2,Marla Butler,,0,,current term,government,,a710f944-a299-4ffd-9c4f-b110474b0560
TX,"City of Van Alstyne, Texas, US",City Council,Council Member Place 1,Ryan Neal,,0,,current term,government,,1c178f04-87e5-4b27-9793-3afbff6e7ae5
TX,"City of Van Alstyne, Texas, US",City Council,Council Member Place 6,Zach Williams,,0,,current term,government,{https://www.cityofvanalstyne.us/council},bafcb381-ed3d-4426-b599-582e4a3e251e
TX,"Collin County, Texas, US",Commissioners Court,"Commissioner, Precinct 2",Cheryl Williams,,0,,current term,government,,99d5d0e7-3037-4708-a37d-c662816045d0
TX,"Collin County, Texas, US",Commissioners Court,County Judge,Chris Hill,,0,,current term,government,,d7231b36-c27c-45b3-8458-2f604582b108
TX,"Collin County, Texas, US",Commissioners Court,"Commissioner, Precinct 3",Darrell Hale,,0,,current term,government,,2b9819af-caf7-4397-8ac6-386961384f19
TX,"Collin County, Texas, US",Commissioners Court,"Commissioner, Precinct 4",Duncan Webb,,0,,current term,government,,b6f5a234-6080-472a-b103-d9f595a60b63
TX,"Collin County, Texas, US",Commissioners Court,"Commissioner, Precinct 1",Susan Fletcher,,0,,current term,government,,9434c7cc-c2c3-4e46-80d7-92eb4738a237
TX,"McKinney Independent School District, Texas, US",Board of Trustees,"Board Member, Place 4",Roxane Morrison,,0,,current term,government,,ee86017f-3cd8-4dac-b3ff-63d9bfdb84f3
UT,"Box Elder County, Utah, US",Box Elder County Commission,Commissioner,Boyd Bingham,,0,,current term,government,,a02b3eae-a1ad-4e7a-9568-3f15b62b73a7
UT,"Box Elder County, Utah, US",Box Elder County Commission,Assessor,Kory Wilde,,0,,current term,government,,8cdef178-1b09-4a65-aedc-6ad145f374e4
UT,"Box Elder County, Utah, US",Box Elder County Commission,Commissioner,Lee Perry,,0,,current term,government,,7475e0d3-61aa-4dac-937f-857153992378
